epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.3810218870639801,2.0189177989959717,1e-04,0.5986394286155701,1.0617032051086426
1,0.4642335772514343,1.7782849073410034,1e-04,0.5918367505073547,1.0373483896255493
2,0.5270072817802429,1.7250040769577026,1e-04,0.5782312750816345,1.010141134262085
3,0.49635037779808044,1.6556882858276367,1e-04,0.5782312750816345,0.9772460460662842
4,0.5328466892242432,1.6241044998168945,1e-04,0.5850340127944946,0.950884997844696
5,0.525547444820404,1.6078722476959229,1e-04,0.5850340127944946,0.9160081744194031
6,0.5518248081207275,1.5627005100250244,1e-04,0.5850340127944946,0.8967767953872681
7,0.569343090057373,1.5333112478256226,1e-04,0.5782312750816345,0.8792980909347534
8,0.5576642155647278,1.5249042510986328,1e-04,0.5918367505073547,0.8621535301208496
9,0.5518248081207275,1.522577166557312,1e-04,0.5918367505073547,0.8451684713363647
10,0.569343090057373,1.4881175756454468,1e-04,0.5918367505073547,0.8305309414863586
11,0.5167883038520813,1.5508244037628174,1e-04,0.6122449040412903,0.8222638368606567
12,0.5751824975013733,1.5369653701782227,1e-04,0.6054421663284302,0.8075557351112366
13,0.5489051342010498,1.5208120346069336,1e-04,0.6054421663284302,0.8020398616790771
14,0.5766423344612122,1.52730131149292,1e-04,0.5850340127944946,0.7966492176055908
15,0.569343090057373,1.4879931211471558,1e-04,0.5986394286155701,0.7817833423614502
16,0.5664233565330505,1.4918707609176636,1e-04,0.6122449040412903,0.77907395362854
17,0.5941605567932129,1.4969090223312378,1e-04,0.6122449040412903,0.7726248502731323
18,0.5678831934928894,1.4770525693893433,1e-04,0.6122449040412903,0.7739413380622864
19,0.563503623008728,1.5080548524856567,1e-04,0.6054421663284302,0.7591105699539185
20,0.5912408828735352,1.4753080606460571,1e-04,0.6190476417541504,0.754534900188446
21,0.5897810459136963,1.476142406463623,1e-04,0.6326530575752258,0.7540984153747559
22,0.563503623008728,1.4674707651138306,1e-04,0.646258533000946,0.763473629951477
23,0.592700719833374,1.4883726835250854,1e-04,0.6258503198623657,0.7535019516944885
24,0.6029196977615356,1.47159743309021,1e-04,0.6190476417541504,0.7521543502807617
25,0.5649635195732117,1.471174716949463,1e-04,0.6122449040412903,0.7549789547920227
26,0.5576642155647278,1.4925103187561035,1e-04,0.6258503198623657,0.7528527975082397
27,0.5810219049453735,1.452582836151123,1e-04,0.646258533000946,0.755142331123352
28,0.578102171421051,1.4683568477630615,1e-04,0.6258503198623657,0.7543343305587769
29,0.5883211493492126,1.473986029624939,1e-04,0.6190476417541504,0.7469769716262817
30,0.5751824975013733,1.4414036273956299,1e-04,0.6122449040412903,0.7474034428596497
31,0.569343090057373,1.4871753454208374,1e-04,0.6122449040412903,0.7540283203125
32,0.5985401272773743,1.4572783708572388,1e-04,0.6326530575752258,0.7679452896118164
33,0.5576642155647278,1.4750076532363892,1e-04,0.6122449040412903,0.7752593159675598
34,0.5985401272773743,1.4533685445785522,1e-04,0.6394557952880859,0.7668657898902893
35,0.5912408828735352,1.4756654500961304,1e-04,0.646258533000946,0.7565909624099731
36,0.5766423344612122,1.4561175107955933,1e-04,0.5986394286155701,0.7675657868385315
37,0.5751824975013733,1.4297552108764648,1e-04,0.6258503198623657,0.7603321671485901
38,0.6175182461738586,1.4387245178222656,1e-04,0.6394557952880859,0.7736442685127258
39,0.5883211493492126,1.467232584953308,1e-04,0.6326530575752258,0.7568833231925964
40,0.5824817419052124,1.4252768754959106,5e-05,0.6258503198623657,0.7702512741088867
41,0.5766423344612122,1.4266999959945679,5e-05,0.646258533000946,0.7737491130828857
42,0.6131386756896973,1.406797170639038,5e-05,0.6598639488220215,0.7652664184570312
43,0.5970802903175354,1.446951985359192,5e-05,0.6598639488220215,0.7575751543045044
44,0.5883211493492126,1.4168369770050049,5e-05,0.646258533000946,0.7556477189064026
45,0.5970802903175354,1.4247428178787231,5e-05,0.646258533000946,0.755251407623291
46,0.5795620679855347,1.4464342594146729,5e-05,0.6394557952880859,0.7557361125946045
47,0.607299268245697,1.4174891710281372,5e-05,0.646258533000946,0.766761302947998
48,0.5883211493492126,1.455031394958496,5e-05,0.646258533000946,0.7595065236091614
49,0.5751824975013733,1.430226445198059,5e-05,0.6530612111091614,0.7553427219390869
50,0.5941605567932129,1.4254900217056274,2.5e-05,0.6530612111091614,0.7519324421882629
51,0.5956204533576965,1.4149550199508667,2.5e-05,0.6394557952880859,0.7552288770675659
52,0.5649635195732117,1.4488564729690552,2.5e-05,0.6394557952880859,0.7599886059761047
53,0.5810219049453735,1.4320956468582153,2.5e-05,0.646258533000946,0.7569114565849304
54,0.6087591052055359,1.4277905225753784,2.5e-05,0.6530612111091614,0.7511343359947205
55,0.6087591052055359,1.42704176902771,2.5e-05,0.6394557952880859,0.7505261898040771
56,0.6029196977615356,1.4325774908065796,2.5e-05,0.6530612111091614,0.7580661177635193
57,0.5912408828735352,1.4285391569137573,2.5e-05,0.6394557952880859,0.7533662915229797
58,0.6014598608016968,1.4037978649139404,2.5e-05,0.6394557952880859,0.7512735724449158
59,0.6102190017700195,1.3860344886779785,2.5e-05,0.646258533000946,0.7555628418922424
