epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.6007999777793884,9.999999747378752e-06,0.67543625831604,0.75,0.5555545687675476
1,0.597599983215332,9.999999747378752e-06,0.6677318811416626,0.7574626803398132,0.5523688793182373
2,0.5504000186920166,9.999999747378752e-06,0.6631112098693848,0.7611940503120422,0.5523089170455933
3,0.5720000267028809,9.999999747378752e-06,0.6589503884315491,0.7574626803398132,0.5526091456413269
4,0.5983999967575073,9.999999747378752e-06,0.6651620864868164,0.7574626803398132,0.5513262748718262
5,0.5559999942779541,9.999999747378752e-06,0.6586744785308838,0.7574626803398132,0.5493876338005066
6,0.5752000212669373,9.999999747378752e-06,0.6698876619338989,0.746268630027771,0.5498666763305664
7,0.6007999777793884,9.999999747378752e-06,0.6610982418060303,0.746268630027771,0.5484214425086975
8,0.6168000102043152,9.999999747378752e-06,0.6546189188957214,0.7425373196601868,0.5492154955863953
9,0.6215999722480774,9.999999747378752e-06,0.6586539149284363,0.75,0.5483158230781555
10,0.5960000157356262,9.999999747378752e-06,0.651718258857727,0.7425373196601868,0.5479158163070679
11,0.623199999332428,9.999999747378752e-06,0.6525795459747314,0.753731369972229,0.5451962351799011
12,0.6200000047683716,9.999999747378752e-06,0.6468297243118286,0.75,0.5459563136100769
13,0.63919997215271,9.999999747378752e-06,0.6485590934753418,0.75,0.5487164258956909
14,0.58160001039505,9.999999747378752e-06,0.6524376273155212,0.753731369972229,0.5484051704406738
15,0.6111999750137329,9.999999747378752e-06,0.6281172633171082,0.7350746393203735,0.5498809218406677
16,0.5608000159263611,9.999999747378752e-06,0.6494578719139099,0.7313432693481445,0.5501933097839355
17,0.5672000050544739,9.999999747378752e-06,0.6619575023651123,0.7388059496879578,0.5485377311706543
18,0.5871999859809875,9.999999747378752e-06,0.6373304724693298,0.746268630027771,0.5475544929504395
19,0.6039999723434448,9.999999747378752e-06,0.6415441632270813,0.753731369972229,0.5459291338920593
20,0.5983999967575073,9.999999747378752e-06,0.6443529725074768,0.7425373196601868,0.5484987497329712
21,0.5511999726295471,9.999999747378752e-06,0.6371601819992065,0.7425373196601868,0.5482101440429688
22,0.5576000213623047,4.999999873689376e-06,0.6465526819229126,0.746268630027771,0.5462642908096313
23,0.6087999939918518,4.999999873689376e-06,0.6340147256851196,0.7425373196601868,0.5463653802871704
24,0.5623999834060669,4.999999873689376e-06,0.6375939846038818,0.7388059496879578,0.5495898723602295
25,0.5879999995231628,4.999999873689376e-06,0.632895290851593,0.75,0.5519959926605225
26,0.5727999806404114,4.999999873689376e-06,0.6330143809318542,0.746268630027771,0.5543493032455444
27,0.5703999996185303,4.999999873689376e-06,0.6302224397659302,0.746268630027771,0.5539466738700867
28,0.6064000129699707,4.999999873689376e-06,0.6344975829124451,0.75,0.5533873438835144
29,0.5752000212669373,4.999999873689376e-06,0.6337034702301025,0.746268630027771,0.5564759969711304
30,0.6240000128746033,4.999999873689376e-06,0.6260963678359985,0.7388059496879578,0.5610048174858093
31,0.676800012588501,4.999999873689376e-06,0.6304841041564941,0.7313432693481445,0.5698480606079102
32,0.6255999803543091,2.499999936844688e-06,0.6446675062179565,0.7313432693481445,0.5690858364105225
33,0.63919997215271,2.499999936844688e-06,0.6324442625045776,0.7238805890083313,0.5709487199783325
34,0.6327999830245972,2.499999936844688e-06,0.6348065137863159,0.7425373196601868,0.5685217976570129
35,0.6471999883651733,2.499999936844688e-06,0.6332605481147766,0.746268630027771,0.566055953502655
36,0.6215999722480774,2.499999936844688e-06,0.625767171382904,0.75,0.5667420029640198
37,0.6128000020980835,2.499999936844688e-06,0.6282510757446289,0.75,0.5675840973854065
38,0.5911999940872192,2.499999936844688e-06,0.62472003698349,0.75,0.5671074986457825
39,0.5863999724388123,2.499999936844688e-06,0.629048228263855,0.7425373196601868,0.5712522268295288
40,0.590399980545044,2.499999936844688e-06,0.6352626085281372,0.7313432693481445,0.5714907646179199
41,0.6119999885559082,2.499999936844688e-06,0.6225246787071228,0.7313432693481445,0.572359025478363
