epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
15,0.6714285612106323,4.999999873689376e-06,0.44618165493011475,0.6639344096183777,0.33794301748275757
16,0.6959183812141418,4.999999873689376e-06,0.4015730023384094,0.6639344096183777,0.3342738151550293
17,0.668367326259613,4.999999873689376e-06,0.4056897759437561,0.6803278923034668,0.32849130034446716
18,0.686734676361084,4.999999873689376e-06,0.39916902780532837,0.6803278923034668,0.3248949348926544
19,0.6704081892967224,4.999999873689376e-06,0.43410807847976685,0.688524603843689,0.32252466678619385
20,0.6918367147445679,4.999999873689376e-06,0.3896768093109131,0.688524603843689,0.32541391253471375
21,0.6785714030265808,4.999999873689376e-06,0.40999749302864075,0.6967213153839111,0.3239300847053528
22,0.6816326379776001,4.999999873689376e-06,0.3969356417655945,0.6967213153839111,0.32261669635772705
23,0.6969387531280518,2.499999936844688e-06,0.4160715341567993,0.7131147384643555,0.324949711561203
24,0.7397959232330322,2.499999936844688e-06,0.352315217256546,0.7049180269241333,0.32453057169914246
25,0.6887755393981934,2.499999936844688e-06,0.3914054036140442,0.7049180269241333,0.32511961460113525
