epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5918068885803223,0.0010000000474974513,0.3949514925479889,0.7372013926506042,0.16031785309314728
1,0.639356255531311,0.0010000000474974513,0.1912851780653,0.5972696542739868,0.18346722424030304
2,0.6795903444290161,0.0010000000474974513,0.18151085078716278,0.7679181098937988,0.15462927520275116
3,0.6876371502876282,0.0010000000474974513,0.18317213654518127,0.7508532404899597,0.14941178262233734
4,0.7147037386894226,0.0010000000474974513,0.17527301609516144,0.788395881652832,0.1418612003326416
5,0.7037308216094971,0.0010000000474974513,0.17407608032226562,0.7952218651771545,0.1405610293149948
6,0.7329919338226318,0.0010000000474974513,0.16590625047683716,0.788395881652832,0.13599494099617004
7,0.7198244333267212,0.0010000000474974513,0.16879358887672424,0.7986348271369934,0.14170204102993011
8,0.7446964383125305,0.0010000000474974513,0.16126856207847595,0.8156996369361877,0.1369941383600235
9,0.7498171329498291,0.0010000000474974513,0.16209787130355835,0.8020477890968323,0.1421516090631485
10,0.755669355392456,0.0010000000474974513,0.15544544160366058,0.8054607510566711,0.13937480747699738
11,0.7666422724723816,0.0010000000474974513,0.1546565741300583,0.8259385824203491,0.13608647882938385
12,0.7651792168617249,0.0005000000237487257,0.1545768529176712,0.8054607510566711,0.13256199657917023
13,0.7812728881835938,0.0005000000237487257,0.15163876116275787,0.8259385824203491,0.13383324444293976
14,0.775420606136322,0.0005000000237487257,0.14879225194454193,0.7918089032173157,0.14166276156902313
15,0.7761521339416504,0.0005000000237487257,0.14388982951641083,0.8020477890968323,0.131678968667984
16,0.7710314393043518,0.0005000000237487257,0.14901511371135712,0.8191125988960266,0.1310398280620575
17,0.785662055015564,0.0005000000237487257,0.14467214047908783,0.8054607510566711,0.13767190277576447
18,0.7834674715995789,0.0005000000237487257,0.14850425720214844,0.8156996369361877,0.13749808073043823
19,0.7966349720954895,0.0005000000237487257,0.1447262167930603,0.8191125988960266,0.13232536613941193
20,0.8054133057594299,0.0005000000237487257,0.14081507921218872,0.8225256204605103,0.13025949895381927
21,0.7915142774581909,0.0005000000237487257,0.14114180207252502,0.8191125988960266,0.13614845275878906
22,0.7871251106262207,0.0005000000237487257,0.13918612897396088,0.8225256204605103,0.1278737485408783
23,0.7871251106262207,0.0005000000237487257,0.14504078030586243,0.8156996369361877,0.13335886597633362
24,0.799561083316803,0.0005000000237487257,0.14150255918502808,0.80887371301651,0.1352595090866089
25,0.8002926111221313,0.0005000000237487257,0.1367967128753662,0.8191125988960266,0.1266193985939026
26,0.8090709447860718,0.0005000000237487257,0.1363694667816162,0.7542662024497986,0.14463840425014496
27,0.7959034442901611,0.0005000000237487257,0.14367325603961945,0.8191125988960266,0.1291000247001648
28,0.7980980277061462,0.0005000000237487257,0.1349334567785263,0.8191125988960266,0.12596938014030457
29,0.8288222551345825,0.0005000000237487257,0.1367110013961792,0.80887371301651,0.1331600546836853
