epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
24,0.729411780834198,4.999999987376214e-07,0.6227383017539978,0.5871559381484985,0.9641333818435669
25,0.7137255072593689,9.999999974752427e-07,0.6726547479629517,0.6146789193153381,0.9746362566947937
26,0.729411780834198,1.500000053056283e-06,0.6751012206077576,0.6238532066345215,0.9854786992073059
27,0.7352941036224365,1.9999999949504854e-06,0.6319926977157593,0.6238532066345215,0.9896454215049744
28,0.7313725352287292,1.9999999949504854e-06,0.6733804941177368,0.6330274939537048,0.9986149072647095
29,0.7470588088035583,1.9999999949504854e-06,0.580132246017456,0.6238532066345215,1.0084919929504395
30,0.7313725352287292,9.999999974752427e-07,0.5801819562911987,0.6146789193153381,1.0158963203430176
31,0.7607843279838562,9.999999974752427e-07,0.5969889760017395,0.6146789193153381,1.0173994302749634
32,0.7803921699523926,9.999999974752427e-07,0.6046618819236755,0.6146789193153381,1.0184950828552246
33,0.7313725352287292,9.999999974752427e-07,0.6295067667961121,0.6238532066345215,1.0151938199996948
34,0.729411780834198,9.999999974752427e-07,0.6796635389328003,0.6238532066345215,1.0178520679473877
