epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
30,0.6166788339614868,9.999999747378752e-06,0.19204026460647583,0.8259385824203491,0.12885838747024536
31,0.6795903444290161,9.999999747378752e-06,0.17206484079360962,0.8259385824203491,0.12933972477912903
32,0.7044623494148254,9.999999747378752e-06,0.1716519296169281,0.829351544380188,0.1287621110677719
33,0.723482072353363,9.999999747378752e-06,0.16512957215309143,0.8259385824203491,0.1283034384250641
34,0.7388441562652588,9.999999747378752e-06,0.1575564444065094,0.8259385824203491,0.12583573162555695
35,0.7622531056404114,9.999999747378752e-06,0.1546671986579895,0.8225256204605103,0.12715277075767517
36,0.7578639388084412,9.999999747378752e-06,0.15230776369571686,0.8225256204605103,0.12298137694597244
37,0.7834674715995789,9.999999747378752e-06,0.14270426332950592,0.829351544380188,0.12130898982286453
38,0.7776151895523071,9.999999747378752e-06,0.14999280869960785,0.8225256204605103,0.12210188806056976
39,0.7885881662368774,9.999999747378752e-06,0.145659938454628,0.8259385824203491,0.12044353038072586
40,0.7980980277061462,9.999999747378752e-06,0.14182406663894653,0.8259385824203491,0.11844544112682343
41,0.8105340003967285,9.999999747378752e-06,0.13664332032203674,0.8327645063400269,0.1188250333070755
42,0.793708860874176,9.999999747378752e-06,0.14134305715560913,0.829351544380188,0.11799612641334534
43,0.7929773330688477,9.999999747378752e-06,0.1412554383277893,0.8430033922195435,0.11608132719993591
44,0.8032187223434448,9.999999747378752e-06,0.13768303394317627,0.8259385824203491,0.11543461680412292
45,0.8090709447860718,9.999999747378752e-06,0.13769814372062683,0.8361774682998657,0.11493242532014847
46,0.8251646161079407,9.999999747378752e-06,0.13325293362140656,0.8395904302597046,0.11360903829336166
47,0.825896143913269,9.999999747378752e-06,0.12445969134569168,0.8430033922195435,0.1131371483206749
48,0.8266276717185974,9.999999747378752e-06,0.13009247183799744,0.8327645063400269,0.11283925175666809
49,0.8200439214706421,9.999999747378752e-06,0.1302187442779541,0.8395904302597046,0.11262243986129761
50,0.8266276717185974,9.999999747378752e-06,0.12350782006978989,0.8395904302597046,0.11175519973039627
51,0.8280907273292542,9.999999747378752e-06,0.1258503645658493,0.8395904302597046,0.11189460009336472
52,0.8295537829399109,9.999999747378752e-06,0.1212136298418045,0.8430033922195435,0.1122739389538765
53,0.8244330883026123,9.999999747378752e-06,0.12733374536037445,0.8532423377037048,0.11204351484775543
54,0.8295537829399109,9.999999747378752e-06,0.12961937487125397,0.849829375743866,0.11197761446237564
55,0.8346744775772095,9.999999747378752e-06,0.12313105911016464,0.8464163541793823,0.1131829023361206
56,0.831748366355896,4.999999873689376e-06,0.12241474539041519,0.8430033922195435,0.11280524730682373
57,0.8507680892944336,4.999999873689376e-06,0.12022890895605087,0.8395904302597046,0.11272498220205307
58,0.8346744775772095,4.999999873689376e-06,0.11953218281269073,0.8430033922195435,0.11270834505558014
59,0.8522311449050903,4.999999873689376e-06,0.11568599939346313,0.829351544380188,0.11339052021503448
