epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.23724490404129028,1.9859620332717896,1e-04,0.1071428582072258,1.7797209024429321
1,0.23469388484954834,1.7536331415176392,1e-04,0.095238097012043,1.780550479888916
2,0.25765305757522583,1.6616634130477905,1e-04,0.1071428582072258,1.7826406955718994
3,0.25,1.6255091428756714,1e-04,0.1071428582072258,1.784018874168396
4,0.2627550959587097,1.6013243198394775,1e-04,0.1071428582072258,1.7843273878097534
5,0.3392857015132904,1.5272490978240967,1e-04,0.1071428582072258,1.7930926084518433
6,0.32397958636283875,1.5490288734436035,1e-04,0.1071428582072258,1.8005656003952026
7,0.3392857015132904,1.5502924919128418,1e-04,0.1071428582072258,1.819197177886963
8,0.2908163368701935,1.5450069904327393,1e-04,0.1071428582072258,1.8359013795852661
9,0.3265306055545807,1.5188263654708862,1e-04,0.1071428582072258,1.847556710243225
10,0.35459184646606445,1.4748789072036743,1e-04,0.1071428582072258,1.8690077066421509
11,0.32908162474632263,1.4509282112121582,5e-05,0.1190476194024086,1.888883352279663
12,0.3316326439380646,1.4882619380950928,5e-05,0.1190476194024086,1.9038325548171997
13,0.3341836631298065,1.4673141241073608,5e-05,0.130952388048172,1.9155738353729248
14,0.35459184646606445,1.4836655855178833,5e-05,0.130952388048172,1.9281823635101318
15,0.3163265287876129,1.4946374893188477,5e-05,0.1428571492433548,1.9326927661895752
16,0.30612245202064514,1.4598239660263062,5e-05,0.1428571492433548,1.9374421834945679
17,0.3443877696990967,1.4238646030426025,5e-05,0.1428571492433548,1.9360584020614624
18,0.3571428656578064,1.4512510299682617,5e-05,0.1428571492433548,1.9337835311889648
19,0.3163265287876129,1.4878947734832764,5e-05,0.1428571492433548,1.9261332750320435
20,0.34948980808258057,1.4349889755249023,5e-05,0.1428571492433548,1.9141789674758911
21,0.33673468232154846,1.4495998620986938,2.5e-05,0.1428571492433548,1.9057575464248657
22,0.34183672070503235,1.450587272644043,2.5e-05,0.1547619104385376,1.8970415592193604
23,0.375,1.4134074449539185,2.5e-05,0.1547619104385376,1.884062647819519
24,0.34948980808258057,1.4677883386611938,2.5e-05,0.1785714328289032,1.8722437620162964
25,0.3469387888908386,1.4640976190567017,2.5e-05,0.190476194024086,1.8562226295471191
26,0.3392857015132904,1.458649754524231,2.5e-05,0.2261904776096344,1.8381999731063843
27,0.3698979616165161,1.44959557056427,2.5e-05,0.2261904776096344,1.8199251890182495
28,0.3520408272743225,1.423377513885498,2.5e-05,0.2261904776096344,1.8000900745391846
29,0.3622449040412903,1.4586502313613892,2.5e-05,0.2380952388048172,1.783753752708435
30,0.35459184646606445,1.4333906173706055,2.5e-05,0.2380952388048172,1.767303705215454
31,0.3443877696990967,1.4378970861434937,2.5e-05,0.25,1.7496579885482788
32,0.33673468232154846,1.4472131729125977,2.5e-05,0.2380952388048172,1.7349181175231934
33,0.36734694242477417,1.422850489616394,2.5e-05,0.2380952388048172,1.7192567586898804
34,0.3392857015132904,1.433043360710144,2.5e-05,0.2380952388048172,1.7023603916168213
35,0.37755101919174194,1.3711234331130981,2.5e-05,0.2380952388048172,1.6890980005264282
36,0.3520408272743225,1.418815016746521,2.5e-05,0.25,1.6766430139541626
37,0.35969388484954834,1.4097342491149902,2.5e-05,0.2738095223903656,1.6663044691085815
38,0.39030611515045166,1.4118869304656982,2.5e-05,0.261904776096344,1.655745029449463
39,0.3622449040412903,1.395710825920105,2.5e-05,0.2738095223903656,1.6424747705459595
40,0.3698979616165161,1.413791298866272,2.5e-05,0.261904776096344,1.6289793252944946
41,0.375,1.4436594247817993,2.5e-05,0.261904776096344,1.6195255517959595
42,0.34948980808258057,1.4596338272094727,2.5e-05,0.2857142984867096,1.613146424293518
43,0.3647959232330322,1.4403167963027954,2.5e-05,0.3095238208770752,1.6035710573196411
44,0.37244898080825806,1.3834220170974731,2.5e-05,0.3214285671710968,1.5989654064178467
