epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.2522321343421936,1.708342432975769,1e-04,0.29203540086746216,1.778647780418396
1,0.2767857015132904,1.5800745487213135,1e-04,0.29203540086746216,1.77647066116333
2,0.3125,1.5147039890289307,1e-04,0.29203540086746216,1.7992597818374634
3,0.3058035671710968,1.4988336563110352,1e-04,0.29203540086746216,1.8274712562561035
4,0.328125,1.462276816368103,1e-04,0.29203540086746216,1.8612509965896606
5,0.3571428656578064,1.4693070650100708,1e-04,0.29203540086746216,1.8965777158737183
6,0.3370535671710968,1.4753040075302124,1e-04,0.29203540086746216,1.9318042993545532
7,0.3348214328289032,1.4513195753097534,1e-04,0.3008849620819092,1.9801684617996216
8,0.3392857015132904,1.4362915754318237,1e-04,0.3008849620819092,1.967539668083191
9,0.3191964328289032,1.479825735092163,1e-04,0.29203540086746216,1.9856748580932617
10,0.3459821343421936,1.4287341833114624,5e-05,0.29203540086746216,1.9750070571899414
11,0.3616071343421936,1.4374463558197021,5e-05,0.3008849620819092,1.937139630317688
12,0.3482142984867096,1.403359055519104,5e-05,0.3008849620819092,1.9077425003051758
13,0.3616071343421936,1.4110186100006104,5e-05,0.3097345232963562,1.8576794862747192
14,0.3638392984867096,1.390166163444519,5e-05,0.3097345232963562,1.8203723430633545
15,0.3526785671710968,1.4042171239852905,5e-05,0.3185840845108032,1.7647387981414795
16,0.3325892984867096,1.398901343345642,5e-05,0.32743361592292786,1.7100108861923218
17,0.3482142984867096,1.395926833152771,5e-05,0.3362831771373749,1.6631253957748413
18,0.3459821343421936,1.3786240816116333,5e-05,0.3451327383518219,1.6154903173446655
19,0.375,1.3872512578964233,5e-05,0.3362831771373749,1.5772688388824463
20,0.3482142984867096,1.362932562828064,5e-05,0.3362831771373749,1.5412942171096802
21,0.3616071343421936,1.3863956928253174,5e-05,0.3362831771373749,1.5170685052871704
22,0.3616071343421936,1.3705095052719116,5e-05,0.3451327383518219,1.4989173412322998
23,0.3415178656578064,1.375243067741394,5e-05,0.38053098320961,1.4614784717559814
24,0.3861607015132904,1.370885968208313,5e-05,0.4247787594795227,1.4562636613845825
25,0.3883928656578064,1.3646892309188843,5e-05,0.4247787594795227,1.4537818431854248
26,0.3816964328289032,1.3432871103286743,5e-05,0.44247788190841675,1.4484164714813232
27,0.3660714328289032,1.3623154163360596,5e-05,0.44247788190841675,1.4453125
28,0.390625,1.3524421453475952,5e-05,0.4247787594795227,1.456278681755066
29,0.3950892984867096,1.3575533628463745,5e-05,0.40707963705062866,1.4733704328536987
30,0.3794642984867096,1.344965934753418,5e-05,0.4247787594795227,1.4604636430740356
31,0.3995535671710968,1.3518187999725342,5e-05,0.45132744312286377,1.4669044017791748
32,0.3683035671710968,1.347733497619629,5e-05,0.4247787594795227,1.4538527727127075
33,0.4017857015132904,1.3112562894821167,5e-05,0.4601770043373108,1.4666928052902222
34,0.3816964328289032,1.3499133586883545,5e-05,0.4601770043373108,1.4540005922317505
35,0.3883928656578064,1.3326495885849,5e-05,0.44247788190841675,1.4494777917861938
36,0.3772321343421936,1.3319240808486938,2.5e-05,0.4336283206939697,1.440849781036377
37,0.3861607015132904,1.329362154006958,2.5e-05,0.4336283206939697,1.4491486549377441
38,0.3950892984867096,1.3044826984405518,2.5e-05,0.4247787594795227,1.4438748359680176
39,0.3816964328289032,1.3361235857009888,2.5e-05,0.44247788190841675,1.4360052347183228
40,0.4151785671710968,1.3230817317962646,2.5e-05,0.44247788190841675,1.4393212795257568
41,0.4107142984867096,1.3124500513076782,2.5e-05,0.44247788190841675,1.4452654123306274
42,0.3928571343421936,1.3075878620147705,2.5e-05,0.44247788190841675,1.4366101026535034
43,0.4174107015132904,1.3049218654632568,2.5e-05,0.44247788190841675,1.4405933618545532
44,0.3973214328289032,1.30735182762146,2.5e-05,0.44247788190841675,1.4463450908660889
45,0.3928571343421936,1.2864185571670532,2.5e-05,0.44247788190841675,1.4468625783920288
46,0.4017857015132904,1.2966043949127197,2.5e-05,0.4336283206939697,1.4518979787826538
47,0.4241071343421936,1.2695591449737549,2.5e-05,0.4247787594795227,1.457344889640808
48,0.3816964328289032,1.3209928274154663,1.25e-05,0.4336283206939697,1.45634126663208
49,0.4151785671710968,1.2784332036972046,1.25e-05,0.44247788190841675,1.4532684087753296
50,0.4084821343421936,1.3054007291793823,1.25e-05,0.4336283206939697,1.4546027183532715
51,0.4107142984867096,1.294118046760559,1.25e-05,0.4336283206939697,1.4526020288467407
52,0.3995535671710968,1.3094240427017212,1.25e-05,0.4247787594795227,1.4502133131027222
53,0.4017857015132904,1.2930737733840942,1.25e-05,0.4247787594795227,1.4488641023635864
54,0.3950892984867096,1.3255778551101685,1.25e-05,0.4336283206939697,1.4479615688323975
